timestamp,track_id,section,vibration_hz,acoustic_emission_db,rail_strain_mu,track_temperature_c,alignment_deviation_mm,failure_probability,risk_level,fault_type,inspection_status,recommended_action,assigned_team,last_maintenance_days,action_taken
2026-07-11 10:10:14.880864,TRK-027,North,88.65084778506157,59.40128546788315,183.05211203837356,59.040619668284535,4.7516161922662485,0.99,CRITICAL,Track Misalignment,In Progress,Immediate Shutdown,Team Bravo,64,No
2026-07-11 10:11:14.880864,TRK-002,West,48.06149220032008,44.6011831297495,112.71538378319657,26.010213325577006,0.5153299041207797,0.42,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,1,No
2026-07-11 10:12:14.880864,TRK-030,South,44.867423502944696,43.50876997728332,122.24234744535292,27.238369057302037,-0.3154232014735944,0.43,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,89,No
2026-07-11 10:13:14.880864,TRK-010,West,48.45226780343005,38.01405346661017,116.84913268805892,30.285381892333866,-0.5397664260830195,0.41,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,26,No
2026-07-11 10:14:14.880864,TRK-019,North,53.79484610246634,39.72840015308752,137.8179890877106,31.848427673132676,-0.8206900578010484,0.45,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,139,Yes
2026-07-11 10:15:14.880864,TRK-042,South,66.45554889565544,49.210543088335314,142.8143066696586,44.62763442341768,1.854203019470615,0.62,HIGH,Excessive Wear,Pending,Repair Soon,Team Bravo,87,No
2026-07-11 10:16:14.880864,TRK-016,South,50.38002695706206,37.58705272102002,117.13205764261731,34.06657778374387,0.00594021725889597,0.4,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,2,Yes
2026-07-11 10:17:14.880864,TRK-013,North,44.04348251398676,36.98037230416108,133.2864082824823,32.98433446126563,0.04618839581996215,0.48,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Charlie,93,No
2026-07-11 10:18:14.880864,TRK-048,North,52.71800077297216,40.983463518529256,129.6198718907184,31.88313437658406,0.976553599136287,0.51,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Unassigned,168,Yes
2026-07-11 10:19:14.880864,TRK-050,South,48.89517913085168,40.07616526162723,139.23445794824954,29.15415122366518,-0.011218025990286744,0.46,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,119,Yes
2026-07-11 10:20:14.880864,TRK-008,East,53.37409746083302,41.26291883316817,112.90211007766464,33.711257580611615,-0.28253023677559624,0.44,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Charlie,132,No
2026-07-11 10:21:14.880864,TRK-050,South,44.93947812369916,38.93787786717693,124.21546083536562,25.67110733301409,-0.38018182060806527,0.32,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,80,Yes
2026-07-11 10:22:14.880864,TRK-031,East,52.504585938121906,39.206455476068165,112.04442932059118,23.58100197712394,0.8461732862316024,0.54,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,111,Yes
2026-07-11 10:23:14.880864,TRK-045,West,48.89373188207114,44.73435417268655,121.02484642158207,36.72395962122269,0.1011916852993476,0.43,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,165,No
2026-07-11 10:24:14.880864,TRK-025,East,69.17340814529193,49.173172926507974,144.52854295783962,47.33830217919806,2.2478616268973233,0.68,HIGH,Excessive Wear,Pending,Repair Soon,Team Alpha,126,No
2026-07-11 10:25:14.880864,TRK-039,East,45.106181421088465,36.78442830087953,130.0713333647316,27.512995588576448,-0.30391194630781215,0.41,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,5,No
2026-07-11 10:26:14.880864,TRK-021,North,51.92658689864418,45.81678699717485,101.19989966092237,31.207217294481122,-0.07472784658249439,0.48,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,143,Yes
2026-07-11 10:27:14.880864,TRK-050,South,78.42743665259908,55.11038424716909,151.9429005028665,50.49363330959927,2.761137859353413,0.78,HIGH,Excessive Wear,Pending,Repair Soon,Team Charlie,26,No
2026-07-11 10:28:14.880864,TRK-038,West,60.05102269383175,43.70743486002082,129.9611821491113,38.355761313776334,-0.6611737173416478,0.53,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,6,No
2026-07-11 10:29:14.880864,TRK-041,South,53.558074390444446,45.19754499845528,113.25065981209448,29.92698944455519,0.21974302400425585,0.45,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,123,Yes
2026-07-11 10:30:14.880864,TRK-029,East,51.48060138532288,41.85746278301559,130.4172466405885,30.889822974737793,-0.5716694955419304,0.57,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,44,No
2026-07-11 10:31:14.880864,TRK-006,East,56.99677718293001,41.711838991658595,111.36506395035066,34.812570168880015,0.3925925411551881,0.49,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,58,No
2026-07-11 10:32:14.880864,TRK-018,East,59.032336261964346,49.77885558959586,126.15330823261893,40.90543388162546,2.6308782948486105,0.63,HIGH,Excessive Wear,In Progress,Repair Soon,Team Alpha,81,No
2026-07-11 10:33:14.880864,TRK-049,South,59.328872555723784,40.50538292880884,107.62573361777427,30.738813378855504,-0.07926884620822836,0.44,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,46,No
2026-07-11 10:34:14.880864,TRK-044,East,50.33759240705054,38.583728266908615,114.67831436872811,37.17098115807283,-0.11454051546085485,0.4,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,102,Yes
2026-07-11 10:35:14.880864,TRK-035,South,88.98951929708436,62.05632659584008,151.1921789548232,62.95111610922447,-4.033094786962502,0.89,CRITICAL,Track Misalignment,Pending,Immediate Shutdown,Team Bravo,170,No
2026-07-11 10:36:14.880864,TRK-027,West,51.55625077271768,42.84257938636857,98.94353058159675,32.463298348907784,-0.45524335176576064,0.47,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Charlie,48,No
2026-07-11 10:37:14.880864,TRK-005,West,79.47779013410236,62.14764654671275,164.01550675394367,68.5248134439521,4.7516161922662485,0.96,CRITICAL,Track Misalignment,Pending,Immediate Shutdown,Team Charlie,114,No
2026-07-11 10:38:14.880864,TRK-007,South,36.74515095803494,39.297940422679055,118.57853463059453,28.935516677557317,0.1928749840908474,0.32,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,155,Yes
2026-07-11 10:39:14.880864,TRK-010,West,51.34296139431628,42.00596441427372,100.50438282245634,24.506234784181533,-0.4558086510769513,0.39,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,20,Yes
2026-07-11 10:40:14.880864,TRK-010,North,80.8349551475016,72.67060974779429,198.64258791612068,63.94212306838753,-4.033094786962502,0.92,CRITICAL,Track Misalignment,Pending,Immediate Shutdown,Team Alpha,115,No
2026-07-11 10:41:14.880864,TRK-028,East,51.60848903098007,40.90332201757523,112.07476552884788,29.402540721544476,0.5607496059249641,0.47,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,163,No
2026-07-11 10:42:14.880864,TRK-036,East,45.30060106836322,39.91221155894507,111.9503351914744,26.66155757235907,-0.23063352524915362,0.42,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,76,Yes
2026-07-11 10:43:14.880864,TRK-010,East,51.272104216506065,39.08882191367,145.11556551584422,30.91474008772681,-0.3737278269791061,0.52,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,176,No
2026-07-11 10:44:14.880864,TRK-050,North,48.67671583381022,42.99493269444388,129.75312458477978,35.44574610253122,0.7957001838814021,0.53,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,121,Yes
2026-07-11 10:45:14.880864,TRK-035,East,45.50792664325821,41.638852744011096,104.23003517809002,28.71169595268829,-0.970929329689703,0.41,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,109,Yes
2026-07-11 10:46:14.880864,TRK-035,South,42.60706877110079,39.581661172957,111.84624371683879,33.337754059394086,0.12686864838741657,0.47,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,68,No
2026-07-11 10:47:14.880864,TRK-037,East,52.09766221953514,37.46105206760279,127.5656467491314,34.49234939155638,0.09770161064166014,0.51,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,132,No
2026-07-11 10:48:14.880864,TRK-048,South,74.30350323800788,52.40689283388708,130.60665919849922,43.73595016404436,2.687285068645799,0.7,HIGH,Excessive Wear,In Progress,Repair Soon,Team Bravo,167,No
2026-07-11 10:49:14.880864,TRK-020,West,52.53995663456272,36.11165000725032,121.85688580418739,39.768982379025196,0.5236382042797313,0.58,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,149,No
2026-07-11 10:50:14.880864,TRK-013,South,71.78124708494346,53.646262876657126,136.35911583867232,48.18235611750391,2.448169222631682,0.77,HIGH,Excessive Wear,Pending,Repair Soon,Team Charlie,66,No
2026-07-11 10:51:14.880864,TRK-011,South,60.71135179305932,39.05941094148281,127.83589664798606,29.54184486523562,0.01631941834543571,0.55,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,144,No
2026-07-11 10:52:14.880864,TRK-045,South,47.41355774949814,41.31850369186068,116.00100937868864,32.89312365302148,0.9960183179796545,0.37,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,135,No
2026-07-11 10:53:14.880864,TRK-019,East,85.37838994502982,56.03441882560257,188.03197507458324,55.86492961355732,4.7516161922662485,1.0,CRITICAL,Track Misalignment,Pending,Immediate Shutdown,Team Bravo,83,No
2026-07-11 10:54:14.880864,TRK-028,North,49.98198730454716,38.35132859227426,122.42882013150275,22.462772844857017,-0.6270804934978019,0.5,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,9,Yes
2026-07-11 10:55:14.880864,TRK-038,North,48.05911590729386,46.6563407003444,99.36596847520545,27.08928014217577,0.00902362623411214,0.49,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Charlie,17,No
2026-07-11 10:56:14.880864,TRK-045,South,46.43577108661418,44.74162205970512,131.92735165416414,35.17840153178084,-0.3599947666109696,0.54,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,113,No
2026-07-11 10:57:14.880864,TRK-004,East,41.96258382719386,39.761075826262854,119.00905699758731,31.097374477150993,-0.008284204911260038,0.49,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,140,No
2026-07-11 10:58:14.880864,TRK-037,North,75.13162240026058,49.68419297060431,133.88668625498426,47.80568322060637,2.6154484000865605,0.76,HIGH,Excessive Wear,In Progress,Repair Soon,Team Charlie,173,No
2026-07-11 10:59:14.880864,TRK-019,West,48.6159335005554,42.95634905684565,115.17172409193081,33.61309825214869,-0.778475543353239,0.54,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,120,No
2026-07-11 11:00:14.880864,TRK-037,West,46.93605654757807,38.112209818921635,116.28142117721335,31.239036622347136,-0.00575754403832255,0.52,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,11,No
2026-07-11 11:01:14.880864,TRK-014,East,58.77670421221602,42.2437307683526,119.22778954776955,33.22097250612541,-0.41090741421067295,0.52,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,141,No
2026-07-11 11:02:14.880864,TRK-031,West,54.11585291980957,40.30556888578596,116.60877720729961,33.918030192006434,0.1912166578462677,0.42,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Unassigned,159,Yes
2026-07-11 11:03:14.880864,TRK-028,West,42.89094666629078,38.75141678534424,118.84775767447802,31.29546598579609,-0.18775002003778546,0.43,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,26,No
2026-07-11 11:04:14.880864,TRK-036,West,50.14878069747873,35.490759094720545,109.84121173010021,33.115199249541845,0.6153514524922351,0.49,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,63,No
2026-07-11 11:05:14.880864,TRK-044,North,53.594766553325336,40.98852620671903,123.4859511986098,36.24057527468508,-0.0920434335079597,0.5,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,159,Yes
2026-07-11 11:06:14.880864,TRK-038,West,50.64610590987614,38.460359300585246,127.3463754545933,34.07743498255155,-0.0008570768345319786,0.43,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,22,Yes
2026-07-11 11:07:14.880864,TRK-019,South,51.785077429825236,40.63958988471307,107.92978352142785,31.399532194984772,-0.5954582529868634,0.41,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Charlie,134,No
2026-07-11 11:08:14.880864,TRK-042,South,46.499395925304135,39.86956915055841,103.88432640897172,31.63569655858789,-0.3585909503612357,0.41,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,148,No
2026-07-11 11:09:14.880864,TRK-001,West,46.322350287051165,38.450711068337284,108.78756259905609,32.82030135693852,0.0914972248226302,0.47,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,10,No
2026-07-11 11:10:14.880864,TRK-023,South,90.86543453938046,68.20608328072271,177.63361127388734,64.93528767297268,-4.033094786962502,1.0,CRITICAL,Track Misalignment,In Progress,Immediate Shutdown,Team Charlie,83,No
2026-07-11 11:11:14.880864,TRK-028,North,47.351198981164806,37.51722933805384,100.48898135961375,30.161372910908014,0.13212738180366954,0.46,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,163,Yes
2026-07-11 11:12:14.880864,TRK-048,East,50.85684140594985,45.316754790009234,121.56972960968434,39.78078029710773,0.6092401074358432,0.55,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,26,No
2026-07-11 11:13:14.880864,TRK-004,South,93.58730161928356,62.1436246533328,169.09973312765692,68.34356947288285,4.7516161922662485,0.98,CRITICAL,Track Misalignment,In Progress,Immediate Shutdown,Team Alpha,71,No
2026-07-11 11:14:14.880864,TRK-041,West,87.19128869477743,70.23021551359288,166.04541958148326,55.774247120199576,4.7516161922662485,0.86,CRITICAL,Track Misalignment,Pending,Immediate Shutdown,Team Bravo,37,No
2026-07-11 11:15:14.880864,TRK-018,East,50.34281487403014,37.46093003502738,119.62429355020518,29.84277994214692,-0.2737037613834365,0.45,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Unassigned,136,Yes
2026-07-11 11:16:14.880864,TRK-049,East,54.62316841456384,42.90455398159858,119.68796511060916,34.13282927159725,-0.8888404811851006,0.51,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Charlie,133,No
2026-07-11 11:17:14.880864,TRK-047,West,61.26217902672154,42.670742502509526,115.225892938072,31.822554177953755,-0.3875224815081199,0.49,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,172,No
2026-07-11 11:18:14.880864,TRK-039,South,53.6632003860779,42.545292646615856,132.34751914044796,36.49973018121296,0.3375685282034604,0.52,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,126,Yes
2026-07-11 11:19:14.880864,TRK-025,North,71.04373689115157,66.31442937522601,186.66696446316573,64.10134264528281,-4.033094786962502,0.9,CRITICAL,Track Misalignment,In Progress,Immediate Shutdown,Team Charlie,115,No
2026-07-11 11:20:14.880864,TRK-018,South,54.74777067720662,40.65032669128789,113.46101611674423,34.883987811622546,-0.2256514321718323,0.52,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Unassigned,92,Yes
2026-07-11 11:21:14.880864,TRK-006,South,55.12031262905731,41.00252925173469,98.30322582274297,33.871801688527405,-1.3869074699669584,0.5,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,117,Yes
2026-07-11 11:22:14.880864,TRK-019,North,54.816880646221605,43.89098363968333,108.45637331767016,34.87366969388656,0.7897189458474297,0.42,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,49,No
2026-07-11 11:23:14.880864,TRK-012,East,50.85432719063971,38.05188088503572,113.77965194445619,43.74263160931111,-0.24956947573518282,0.47,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Charlie,36,Yes
2026-07-11 11:24:14.880864,TRK-025,North,48.95938874821363,34.374482591062765,134.18531345148037,30.93758175885558,-0.12071528236249655,0.49,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,26,Yes
2026-07-11 11:25:14.880864,TRK-035,North,42.98697364100153,38.9457572928588,111.431481348722,28.90617662386628,-0.6351810231625431,0.49,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Unassigned,45,Yes
2026-07-11 11:26:14.880864,TRK-001,West,69.5854678258694,54.338096207349736,147.45871025647727,49.71342372611422,2.6434350559858797,0.71,HIGH,Excessive Wear,In Progress,Repair Soon,Team Bravo,61,No
2026-07-11 11:27:14.880864,TRK-005,West,74.89708197017458,60.441187208073345,193.6424033999024,62.619534082605355,-4.033094786962502,0.93,CRITICAL,Track Misalignment,In Progress,Immediate Shutdown,Team Alpha,172,No
2026-07-11 11:28:14.880864,TRK-001,South,68.35758111572645,53.15211347322196,141.9171816807381,43.91386988743573,2.6756795980999133,0.72,HIGH,Excessive Wear,Pending,Repair Soon,Team Bravo,132,No
2026-07-11 11:29:14.880864,TRK-008,West,52.89645749800544,41.45162995356412,111.75387749565239,36.91212083843254,0.3318231735164207,0.49,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,76,No
2026-07-11 11:30:14.880864,TRK-039,North,49.62783285449977,41.998937502727635,99.24411990921467,28.896500707334063,0.4120514484278529,0.47,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,58,Yes
2026-07-11 11:31:14.880864,TRK-047,North,48.93005577887246,38.019036581579655,116.89692294615097,35.08320887995188,-0.1290042680988045,0.44,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,105,Yes
2026-07-11 11:32:14.880864,TRK-043,West,46.40777889373782,42.908371601580214,126.78931290059279,29.752631602593205,-0.5847403146015083,0.46,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,26,No
2026-07-11 11:33:14.880864,TRK-018,West,81.56770201525867,65.1863805583936,196.1292924016888,64.86235705889868,4.7516161922662485,0.97,CRITICAL,Track Misalignment,In Progress,Immediate Shutdown,Unassigned,95,No
2026-07-11 11:34:14.880864,TRK-046,West,58.382186561376415,43.70839216541865,133.11983738573946,31.12132219059616,-0.6604461412530805,0.52,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,79,No
2026-07-11 11:35:14.880864,TRK-009,North,50.93304561578179,41.02176764920149,125.48319627554498,24.096146800433523,1.280251479677842,0.53,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,128,Yes
2026-07-11 11:36:14.880864,TRK-005,East,47.73846840375462,39.30740087846569,125.06240989305925,31.266797161895212,0.16049878184301158,0.44,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,157,Yes
2026-07-11 11:37:14.880864,TRK-004,East,82.41188042572435,64.48269741195529,171.2551669267162,60.344878328959595,4.7516161922662485,0.93,CRITICAL,Track Misalignment,Pending,Immediate Shutdown,Team Charlie,137,No
2026-07-11 11:38:14.880864,TRK-044,West,44.02058468982408,34.53819009835445,121.07444374340892,33.3518222165801,-0.21067840388522094,0.45,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,78,No
2026-07-11 11:39:14.880864,TRK-029,South,70.43179026802302,56.23980067904951,138.7197647076887,45.0868139126768,1.7608791421339232,0.68,HIGH,Excessive Wear,In Progress,Repair Soon,Team Alpha,36,No
2026-07-11 11:40:14.880864,TRK-001,South,48.473876478226664,41.10619944195256,131.2790899325357,32.704601807550766,0.6217141390514624,0.48,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,132,Yes
2026-07-11 11:41:14.880864,TRK-030,East,82.58778963384522,63.201839024402666,196.5126555478049,60.915864748889284,-4.033094786962502,0.93,CRITICAL,Track Misalignment,In Progress,Immediate Shutdown,Team Charlie,59,No
2026-07-11 11:42:14.880864,TRK-045,West,46.08373353831882,37.13463226195194,129.51549770574042,34.09289274294813,0.5449524795454151,0.49,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,165,No
2026-07-11 11:43:14.880864,TRK-001,North,47.23175347326409,43.168170427198156,120.18819049740598,31.793908285901416,-0.34913092437569615,0.47,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Charlie,124,No
2026-07-11 11:44:14.880864,TRK-003,South,46.16326218555975,44.18705143236987,109.7597140911362,27.942081093170344,0.5492424380259093,0.44,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,88,No
2026-07-11 11:45:14.880864,TRK-022,South,52.18469084873175,44.43080327835482,139.48342644789813,26.025960886987427,0.42579552294659867,0.58,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,81,Yes
2026-07-11 11:46:14.880864,TRK-008,North,46.61419144243944,40.86137249560547,125.74071220894001,34.47895513881147,-0.14428755857705058,0.43,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,141,No
2026-07-11 11:47:14.880864,TRK-018,North,48.37584308245689,41.65975365995435,120.84168230185696,29.313951172077818,-0.20153293401836106,0.46,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,148,Yes
2026-07-11 11:48:14.880864,TRK-025,West,73.25690630281431,52.42111449563871,147.24186902811007,54.91783975790322,2.4683325198742594,0.68,HIGH,Excessive Wear,Pending,Repair Soon,Team Alpha,17,No
2026-07-11 11:49:14.880864,TRK-048,North,51.90579192441389,39.29033413834316,106.66871645222193,34.410321071913366,0.3797500187580611,0.48,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,51,Yes
2026-07-11 11:50:14.880864,TRK-020,North,51.33525132934629,42.516821501408835,116.17182810387031,25.959835152058993,-0.9822680190514623,0.44,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,55,No
2026-07-11 11:51:14.880864,TRK-031,North,50.75209452571788,41.79638316868573,136.29642131112797,29.95604331921709,0.530628129256059,0.5,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,161,No
2026-07-11 11:52:14.880864,TRK-030,East,51.96742692710875,37.523768410063134,125.92567273847331,35.36712309913605,0.38846584617741436,0.49,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,149,Yes
2026-07-11 11:53:14.880864,TRK-016,North,83.53167742386827,59.984778466290166,186.72037179709773,65.03471304193319,4.7516161922662485,0.98,CRITICAL,Track Misalignment,In Progress,Immediate Shutdown,Team Alpha,81,No
2026-07-11 11:54:14.880864,TRK-002,South,82.63955048155486,52.03217668218583,168.54358451798927,59.71157719160461,-4.033094786962502,0.87,CRITICAL,Track Misalignment,Pending,Immediate Shutdown,Team Alpha,150,No
2026-07-11 11:55:14.880864,TRK-017,West,88.378598379599,60.160881005260634,172.3968337365792,67.61713643547881,-4.033094786962502,0.91,CRITICAL,Track Misalignment,In Progress,Immediate Shutdown,Team Bravo,153,No
2026-07-11 11:56:14.880864,TRK-010,West,48.461108825234994,42.45633293126458,105.84732808075813,29.89387325161583,-1.0549191203128208,0.53,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,110,Yes
2026-07-11 11:57:14.880864,TRK-007,West,92.95531622566068,68.64057290123844,172.7207331479202,63.93839939516423,4.7516161922662485,0.99,CRITICAL,Track Misalignment,In Progress,Immediate Shutdown,Team Bravo,140,No
2026-07-11 11:58:14.880864,TRK-042,East,44.26827303490656,37.41673626947929,109.04480611154437,31.609898465017505,-0.9670438727297885,0.44,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,143,No
2026-07-11 11:59:14.880864,TRK-009,South,53.12059908526078,39.70423560314722,109.07836367281911,35.69403446418947,0.6960193757935457,0.48,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,86,No
2026-07-11 12:00:14.880864,TRK-017,North,46.150133844706794,36.54695774914148,141.962231421528,32.809121630484874,0.007513875143548504,0.55,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,2,No
2026-07-11 12:01:14.880864,TRK-009,South,51.62083176244221,39.366609283516915,131.2185785623047,34.510425190247325,0.4786524112967656,0.5,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Charlie,132,No
2026-07-11 12:02:14.880864,TRK-009,West,67.21562715729225,54.32227074814246,126.75010703928496,47.37187316006426,1.8892610919043968,0.62,HIGH,Excessive Wear,Pending,Repair Soon,Team Alpha,45,No
2026-07-11 12:03:14.880864,TRK-037,North,42.60544215612936,43.53917562508213,125.91442151751855,30.796078750427114,-0.5959373520956249,0.44,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Charlie,13,Yes
2026-07-11 12:04:14.880864,TRK-024,West,66.38337136208278,57.6454274469825,143.2010852316496,52.546241446044625,2.1178804439730925,0.67,HIGH,Excessive Wear,In Progress,Repair Soon,Team Bravo,55,No
2026-07-11 12:05:14.880864,TRK-039,West,59.48396491326974,38.485675236315345,121.58053489920133,38.66140767049412,-0.07699883259891585,0.5,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Unassigned,160,Yes
2026-07-11 12:06:14.880864,TRK-011,West,51.20981135783017,37.84953303819159,107.1283643141575,29.643551468875494,0.0998052092013914,0.39,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,22,No
2026-07-11 12:07:14.880864,TRK-008,South,89.56756555683098,60.21537129757941,157.16588322919978,62.01091795418518,-4.033094786962502,0.86,CRITICAL,Track Misalignment,Pending,Immediate Shutdown,Team Bravo,89,No
2026-07-11 12:08:14.880864,TRK-025,South,45.92094857517281,38.89952676455594,126.08246191684968,25.47465955833171,0.06624857174782277,0.41,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,55,Yes
2026-07-11 12:09:14.880864,TRK-046,West,53.48103182406709,35.070433566537496,115.68874430424901,33.30231126714828,0.10034934714443915,0.5,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,145,No
2026-07-11 12:10:14.880864,TRK-002,West,35.75728689684962,40.25706148421008,122.79267838216526,31.89495682692059,0.2987688529473641,0.41,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,179,No
2026-07-11 12:11:14.880864,TRK-010,North,45.36534764210958,44.91989358811418,117.61889563687946,26.920005610424496,0.7082058958501463,0.45,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,136,No
2026-07-11 12:12:14.880864,TRK-024,West,49.86347730245034,37.484242604658306,114.74369066014616,29.371460150887767,0.8639819176908826,0.53,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,97,Yes
2026-07-11 12:13:14.880864,TRK-048,West,70.95977620551727,49.39737351465522,144.1100446785806,45.64028372532645,0.5363255964133795,0.69,HIGH,Excessive Wear,Pending,Repair Soon,Team Charlie,138,No
2026-07-11 12:14:14.880864,TRK-016,West,48.0333059383632,40.53046261641819,118.6993970644638,30.41070698979455,0.027501468016687312,0.44,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,19,Yes
2026-07-11 12:15:14.880864,TRK-019,West,48.28656202959826,39.04045743023547,108.56980687926271,30.341492397712546,0.18450821891258357,0.42,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,128,Yes
2026-07-11 12:16:14.880864,TRK-031,South,52.219097140731144,44.83683477396593,131.8673462017733,29.33831080748216,-0.5017194517497517,0.47,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,142,No
